status	job	reason	graph
SKIP	w0:171	client RuntimeError: method->execute() failed with error 0x12 | [op_fft_r2c.cpp:32] Check failed (onesided): onesided=False is not supported yet in _fft_r2c [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_fft_r2c.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 8 [method.cpp:1490] arg 2 with type id 4 [method.cpp:1490] arg 3 with type id 5 [method.cpp:1490] arg 4 with type id 1 [method.cpp:1490] arg 5 with type id 1	n0*=_fft_r2c(L0,·,·,·)
SKIP	w0:172	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=prod.out(L0,·,·)
MISMATCH	w0:183	out[0] max|delta|=1.110e+00 (rtol=0.01 atol=0.001)	n0*=t_copy(L0)
SKIP	w0:185	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=var.correction(L0,·,·,·)
SKIP	w0:194	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=argmax.out(L0,·,·,·)
MISMATCH	w0:205	out[0] max|delta|=6.343e-01 (rtol=0.01 atol=0.001)	n0*=var_mean.correction(L0,·,·,·)
MISMATCH	w0:115	out[0] shape (1,) vs (0, 0, 0, 0, 0)	n0*=min.dim_min(L0,·,·,L1,L2)
SKIP	w0:207	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=any.all_out(L0,·)
SKIP	w0:215	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=max.unary_out(L0,·)
SKIP	w0:212	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=prod(L0,·)
MISMATCH	w0:222	out[0] max|delta|=6.918e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w0:209	out[0] max|delta|=2.295e-02 (rtol=0.01 atol=0.001)	n0*=addmm.out(L0,L1,L2,·,·,·)
MISMATCH	w0:220	out[0] max|delta|=1.061e+00 (rtol=0.01 atol=0.001)	n0*=unfold_copy(L0,·,·,·)
SKIP	w0:227	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=min.unary_out(L0,·)
MISMATCH	w0:226	out[0] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)	n0*=prod.int_out(L0,·,·,·,·)
MISMATCH	w0:237	out[0] max|delta|=1.153e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w0:263	out[0] max|delta|=2.527e+00 (rtol=0.01 atol=0.001)	n0*=lift_fresh_copy(L0)
SKIP	w0:264	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=select_copy.int(L0,·,·)
SKIP	w0:102	client RuntimeError: method->execute() failed with error 0x1 | [OpenvinoBackend.cpp:98] OpenVINO: runtime loaded successfully from '/data/jwen929/mobile/.venv/lib64/python3.12/site-packages/openvino/libs/libopenvino_c.so.2541' [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=masked_fill.Scalar(L0,L1,·)
SKIP	w0:275	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=min(L0)
SKIP	w0:285	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=amax.out(L0,·,·,·)
MISMATCH	w0:29	out[0] max|delta|=1.798e+00 (rtol=0.01 atol=0.001)	n0*=alias_copy(L0)
SKIP	w0:293	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=squeeze_copy.dims(L0,·)
SKIP	w0:244	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=mean.dtype_out(L0,·,·)
SKIP	w0:314	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=zeros.out(·,·)
MISMATCH	w0:32	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=lift_fresh_copy(L0)
SKIP	w0:323	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=ones.out(·,·)
MISMATCH	w0:324	out[0] non-finite mismatch (nan/inf positions differ)	n0*=var.correction_out(L0,·,·,·,·)
SKIP	w0:325	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=index_put(L0,·,L1,·)
SKIP	w0:326	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=sum.IntList_out(L0,·,·,·,·)
SKIP	w0:332	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=full.out(·,·,·)
SKIP	w0:33	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=select_copy.int(L0,·,·)
SKIP	w0:333	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=masked_fill.Scalar(L0,L1,·)
SKIP	w0:339	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=mean(L0,·)
MISMATCH	w0:260	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=alias_copy(L0)
SKIP	w0:108	client RuntimeError: method->execute() failed with error 0x1 | [OpenvinoBackend.cpp:98] OpenVINO: runtime loaded successfully from '/data/jwen929/mobile/.venv/lib64/python3.12/site-packages/openvino/libs/libopenvino_c.so.2541' [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=mean(L0,·)
SKIP	w0:344	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=argmin.out(L0,·,·,·)
MISMATCH	w0:270	out[0] max|delta|=3.000e+00 (rtol=0.0 atol=0.0)	n0*=transpose_copy.int(L0,·,·)
MISMATCH	w0:352	out[0] max|delta|=1.468e+00 (rtol=0.01 atol=0.001)	n0*=reflection_pad2d(L0,·)
SKIP	w0:367	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=max(L0)
SKIP	w0:373	client RuntimeError: method->execute() failed with error 0x12 | [op_pdist_forward.cpp:45] Unhandled dtype Int for _pdist_forward.out [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_pdist_forward.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 3 [method.cpp:1490] arg 2 with type id 1 [method.cpp:1490] arg 3 with type id 1	n0*=_pdist_forward(L0,·)
MISMATCH	w0:375	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=clone(L0,·)
SKIP	w0:378	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=arange.out(·,·)
MISMATCH	w0:377	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=reflection_pad1d.out(L0,·,·)
SKIP	w0:302	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=linear(L0,L1,·)
MISMATCH	w0:396	out[0] max|delta|=2.527e+00 (rtol=0.01 atol=0.001)	n0*=reflection_pad2d.out(L0,·,·)
SKIP	w0:402	client RuntimeError: method->execute() failed with error 0x12 | [tensor_util_portable.cpp:130] Check failed (all_contiguous || all_channels_last): 2 input tensors have different dim orders [op_fft_r2c.cpp:29] Check failed (tensors_have_same_dim_order(in, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_fft_r2c.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 8 [method.cpp:1490] arg 2 with type id 4 [method.cpp:1490] arg 3 with type id 5 [method.cpp:1490] arg 4 with type id 1 [method.cpp:1490] arg 5 with type id 1	n0*=_fft_r2c(L0,·,·,·)
SKIP	w0:403	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=prod.out(L0,·,·)
MISMATCH	w0:329	out[0] max|delta|=1.727e+00 (rtol=0.01 atol=0.001)	n0*=diagonal_copy(L0,·,·,·)
SKIP	w0:416	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=var.correction(L0,·,·,·)
SKIP	w0:37	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=div.Scalar(L0,·)
SKIP	w0:432	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=linear.out(L0,L1,·,·)
MISMATCH	w0:370	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w0:44	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=min(L0)
SKIP	w0:443	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=prod(L0,·)
SKIP	w0:446	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=max.unary_out(L0,·)
MISMATCH	w0:453	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w0:457	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=prod.int_out(L0,·,·,·,·)
SKIP	w0:458	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=min.unary_out(L0,·)
SKIP	w0:425	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=argmax.out(L0,·,·,·)
SKIP	w0:436	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=var_mean.correction(L0,·,·,·)
SKIP	w0:438	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=any.all_out(L0,·)
SKIP	w0:475	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=mean.dtype_out(L0,·,·)
SKIP	w0:459	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=pixel_unshuffle(L0,·)
MISMATCH	w0:491	out[0] max|delta|=2.527e+00 (rtol=0.01 atol=0.001)	n0*=alias_copy(L0)
MISMATCH	w0:494	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=lift_fresh_copy(L0)
MISMATCH	w0:501	out[0] max|delta|=1.110e+00 (rtol=0.01 atol=0.001)	n0*=transpose_copy.int(L0,·,·)
SKIP	w0:495	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=select_copy.int(L0,·,·)
SKIP	w0:516	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=amax.out(L0,·,·,·)
SKIP	w0:524	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=squeeze_copy.dims(L0,·)
MISMATCH	w0:527	out[0] shape (1, 1) vs (0, 0, 0, 0, 0)	n0*=topk.values(L0,·,·,·,·,L1,L2)
SKIP	w0:530	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=amin.out(L0,·,·,·)
SKIP	w0:506	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=min(L0)
SKIP	w0:533	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=linear(L0,L1,·)
SKIP	w0:554	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=ones.out(·,·)
SKIP	w0:555	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=var.correction_out(L0,·,·,·,·)
SKIP	w0:556	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=index_put(L0,·,L1,·)
SKIP	w0:557	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=sum.IntList_out(L0,·,·,·,·)
SKIP	w0:545	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=zeros.out(·,·)
SKIP	w0:564	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=masked_fill.Scalar(L0,L1,·)
SKIP	w0:570	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=mean(L0,·)
MISMATCH	w0:560	out[0] max|delta|=8.000e+00 (rtol=0.0 atol=0.0)	n0*=diagonal_copy(L0,·,·,·)
SKIP	w0:563	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=full.out(·,·,·)
SKIP	w0:575	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=argmin.out(L0,·,·,·)
MISMATCH	w0:6	out[0] max|delta|=1.441e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w0:598	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=max(L0)
MISMATCH	w0:608	out[0] max|delta|=8.118e-01 (rtol=0.01 atol=0.001)	n0*=reflection_pad1d.out(L0,·,·)
MISMATCH	w0:601	out[0] max|delta|=5.850e-01 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w0:606	out[0] max|delta|=4.825e-01 (rtol=0.01 atol=0.001)	n0*=clone(L0,·)
SKIP	w0:633	client RuntimeError: method->execute() failed with error 0x12 | [tensor_util_portable.cpp:130] Check failed (all_contiguous || all_channels_last): 2 input tensors have different dim orders [op_fft_r2c.cpp:29] Check failed (tensors_have_same_dim_order(in, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_fft_r2c.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 8 [method.cpp:1490] arg 2 with type id 4 [method.cpp:1490] arg 3 with type id 5 [method.cpp:1490] arg 4 with type id 1 [method.cpp:1490] arg 5 with type id 1	n0*=_fft_r2c(L0,·,·,·)
SKIP	w0:634	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=prod.out(L0,·,·)
SKIP	w0:643	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=pixel_unshuffle(L0,·)
SKIP	w0:647	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=var.correction(L0,·,·,·)
SKIP	w0:656	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=argmax.out(L0,·,·,·)
SKIP	w0:669	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=any.all_out(L0,·)
MISMATCH	w0:672	out[0] max|delta|=2.306e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w0:676	client RuntimeError: method->execute() failed with error 0x12 | [index_util.cpp:156] Check failed (index.scalar_type() == ScalarType::Long): Expected dtype int64 for index; index.scalar_type() = Int [op_scatter_add.cpp:61] Check failed (check_scatter_add_args(self, dim, index, src, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::scatter_add.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 4 [method.cpp:1490] arg 2 with type id 1 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1 [method.cpp:1490] arg 5 with type id 1	n0*=scatter_add.out(L0,·,L1,L2,·)
SKIP	w0:667	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=var_mean.correction(L0,·,·,·)
SKIP	w0:677	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=max.unary_out(L0,·)
MISMATCH	w0:684	out[0] max|delta|=6.918e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w0:68	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=amin.out(L0,·,·,·)
SKIP	w0:674	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=prod(L0,·)
SKIP	w0:689	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=min.unary_out(L0,·)
SKIP	w0:690	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=pixel_unshuffle(L0,·)
MISMATCH	w0:682	out[0] max|delta|=2.736e+00 (rtol=0.01 atol=0.001)	n0*=unfold_copy(L0,·,·,·)
SKIP	w0:706	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=mean.dtype_out(L0,·,·)
SKIP	w0:71	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=linear(L0,L1,·)
MISMATCH	w0:722	out[0] max|delta|=1.164e+00 (rtol=0.01 atol=0.001)	n0*=alias_copy(L0)
MISMATCH	w0:713	out[0] max|delta|=1.855e-02 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
MISMATCH	w0:732	out[0] max|delta|=1.110e+00 (rtol=0.01 atol=0.001)	n0*=transpose_copy.int(L0,·,·)
MISMATCH	w0:725	out[0] max|delta|=1.164e+00 (rtol=0.01 atol=0.001)	n0*=lift_fresh_copy(L0)
MISMATCH	w0:61	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w0:737	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=min(L0)
SKIP	w0:764	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=linear(L0,L1,·)
SKIP	w0:776	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=zeros.out(·,·)
SKIP	w0:83	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=zeros.out(·,·)
SKIP	w0:94	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=index_put(L0,·,L1,·)
SKIP	w0:92	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=ones.out(·,·)
SKIP	w1:10	client RuntimeError: method->execute() failed with error 0x12 | [op_pdist_forward.cpp:45] Unhandled dtype Int for _pdist_forward.out [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_pdist_forward.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 3 [method.cpp:1490] arg 2 with type id 1 [method.cpp:1490] arg 3 with type id 1	n0*=_pdist_forward(L0,·)
SKIP	w1:112	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=mean.dtype_out(L0,·,·)
MISMATCH	w1:12	out[0] max|delta|=2.527e+00 (rtol=0.01 atol=0.001)	n0*=clone(L0,·)
MISMATCH	w1:128	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=alias_copy(L0)
SKIP	w1:132	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=select_copy.int(L0,·,·)
SKIP	w1:136	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=div.Scalar(L0,·)
MISMATCH	w1:14	out[0] max|delta|=1.164e+00 (rtol=0.01 atol=0.001)	n0*=reflection_pad1d.out(L0,·,·)
MISMATCH	w1:131	out[0] max|delta|=2.527e+00 (rtol=0.01 atol=0.001)	n0*=lift_fresh_copy(L0)
MISMATCH	w1:138	out[0] max|delta|=3.000e+00 (rtol=0.0 atol=0.0)	n0*=transpose_copy.int(L0,·,·)
SKIP	w1:143	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=min(L0)
MISMATCH	w1:164	out[0] shape (1, 1, 1, 1) vs (0, 0, 0, 0, 0)	n0*=topk.values(L0,·,·,·,·,L1,L2)
MISMATCH	w0:523	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w1:170	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=linear(L0,L1,·)
SKIP	w1:182	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=zeros.out(·,·)
SKIP	w1:191	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=ones.out(·,·)
MISMATCH	w1:192	out[0] max|delta|=1.531e-01 (rtol=0.01 atol=0.001)	n0*=var.correction_out(L0,·,·,·,·)
SKIP	w1:193	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=index_put(L0,·,L1,·)
SKIP	w1:200	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=full.out(·,·,·)
SKIP	w1:201	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=masked_fill.Scalar(L0,L1,·)
MISMATCH	w1:197	out[0] max|delta|=8.000e+00 (rtol=0.0 atol=0.0)	n0*=diagonal_copy(L0,·,·,·)
SKIP	w1:212	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=argmin.out(L0,·,·,·)
SKIP	w1:207	client RuntimeError: method->execute() failed with error 0x1 | [method.cpp:1525] CALL_DELEGATE execute failed at instruction 0: 0x1	n0*=mean(L0,·)
MISMATCH	w1:220	out[0] max|delta|=1.110e+00 (rtol=0.01 atol=0.001)	n0*=reflection_pad2d(L0,·)
MISMATCH	w1:217	out[0] max|delta|=2.510e+02 (rtol=0.0 atol=0.0)	n0*=rsub.Scalar(L0,·,·)
