status	job	reason	graph
SKIP	w6:252	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3153357 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
MISMATCH	w6:335	out[0] max|delta|=2.882e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w6:333	out[0] non-finite mismatch (nan/inf positions differ)	n0*=remainder.Scalar(L0,·)
SKIP	w6:264	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3154030 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=any.dims_out(L0,·,·,·)
SKIP	w6:38	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w6:44	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w6:45	vgf_runner rc=2: 	n0*=mean.out(L0,·,·,·,·)
SKIP	w6:80	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w6:9	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w6:6	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w7:124	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w7:166	out[0] max|delta|=3.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
SKIP	w7:205	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w7:13	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3162914 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_unshuffle(L0,·)
SKIP	w7:234	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w7:240	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w7:233	vgf_runner rc=2: 	n0*=where.self_out(L0,L1,L2,·)
SKIP	w7:276	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w7:285	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w7:298	out[0] max|delta|=7.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Scalar(L0,·)
SKIP	w7:3	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w7:45	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w7:69	out[0] max|delta|=2.147e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w7:54	out[0] max|delta|=1.611e+09 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w7:89	vgf_runner rc=2: 	n0*=scatter.value_out(L0,·,L1,·,·)
SKIP	w7:9	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w7:322	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3172814 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=ge.Scalar_out(L0,·,·)
MISMATCH	w8:102	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=fill.Scalar(L0,·)
SKIP	w8:12	vgf_runner rc=2: 	n0*=mean.dtype_out(L0,·,·)
SKIP	w8:128	vgf_runner rc=2: 	n0*=where.self(L0,L1,L2)
SKIP	w8:141	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w7:57	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3174665 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=elu.out(L0,·,·,·,·)
SKIP	w8:165	vgf_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w8:170	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w8:176	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w8:177	vgf_runner rc=2: 	n0*=mean.out(L0,·,·,·,·)
MISMATCH	w8:138	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w8:209	out[0] max|delta|=1.441e+17 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w8:212	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w8:229	vgf_runner rc=2: 	n0*=expand_copy(L0,·,·)
SKIP	w8:243	vgf_runner rc=2: 	n0*=mean.dtype_out(L0,·,·)
SKIP	w8:255	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
MISMATCH	w8:30	out[0] non-finite mismatch (nan/inf positions differ)	n0*=remainder.Scalar_out(L0,·,·)
MISMATCH	w8:333	out[0] max|delta|=5.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
MISMATCH	w8:359	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=where.self(L0,L1,L2)
SKIP	w8:325	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3188869 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=sum.IntList_out(L0,·,·,·,·)
MISMATCH	w8:60	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w9:123	out[0] max|delta|=3.999e-01 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
SKIP	w9:14	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w9:11	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w9:164	out[0] max|delta|=1.687e+00 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w9:206	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)	n0*=fill.Scalar(L0,·)
SKIP	w9:245	vgf_runner rc=2: 	n0*=_pdist_forward(L0,·)
SKIP	w9:272	vgf_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w9:274	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w9:280	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
MISMATCH	w9:313	out[0] max|delta|=1.611e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
SKIP	w9:223	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3203611 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=le.Tensor_out(L0,L1,·)
SKIP	w9:316	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
MISMATCH	w9:325	out[0] max|delta|=1.611e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w9:26	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3205691 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
MISMATCH	w9:340	out[0] max|delta|=2.882e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w9:359	vgf_runner rc=2: 	n0*=scatter.src_out(L0,·,·,L1,·)
SKIP	w9:43	vgf_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w9:49	vgf_runner rc=2: 	n0*=copy(L0,L1,·)
SKIP	w9:352	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3211363 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=pixel_shuffle(L0,·)
SKIP	w9:79	vgf_runner rc=2: 	n0*=any.all_out(L0,·)
SKIP	w9:85	vgf_runner rc=2: 	n0*=fill.Tensor(L0,L1)
SKIP	w9:38	vgf_runner rc=2: /data/jwen929/mobile/vgf_client/vgf_runner.sh: line 79: 3213058 Segmentation fault      (core dumped) "$RUNNER" --model "$PTE" --inputs "$INARG" --output "$OUTDIR" > "$RUN_LOG" 2>&1 	n0*=any.dims_out(L0,·,·,·)
MISMATCH	w9:94	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
