w31:890	0	OPERATOR	3		diverges alone (cone 3)
w31:892	2	OPERATOR	3		diverges alone (cone 3)
w31:9	2	OPERATOR	4		diverges alone (cone 4)
w31:979	0	OPERATOR	2		diverges alone (cone 2)
w31:985	1	OPERATOR	3		diverges alone (cone 3)
w32:100	1	OPERATOR	6		diverges alone (cone 6)
w32:102	1	OPERATOR	2		diverges alone (cone 2)
w32:119	2	OPERATOR	3		diverges alone (cone 3)
w3:214	1	OPERATOR	4		diverges alone (cone 4)
w32:16	2	OPERATOR	4		diverges alone (cone 4)
w32:17	0	OPERATOR	5		diverges alone (cone 5)
w32:217	0	OPERATOR	3		diverges alone (cone 3)
w32:220	0	OPERATOR	4		diverges alone (cone 4)
w32:245	0	OPERATOR	3		diverges alone (cone 3)
w32:367	2	OPERATOR	6		diverges alone (cone 6)
w32:379	2	OPERATOR	7		diverges alone (cone 7)
w32:38	1	OPERATOR	5		diverges alone (cone 5)
w32:394	0	OPERATOR	2		diverges alone (cone 2)
w32:41	0	OPERATOR	3		diverges alone (cone 3)
w32:418	2	LOWERFAIL	2		align(et=2,eager=4)
w32:435	0	OPERATOR	5		diverges alone (cone 5)
w32:45	0	OPERATOR	2		diverges alone (cone 2)
w32:491	2	OPERATOR	5		diverges alone (cone 5)
w32:493	1	OPERATOR	5		diverges alone (cone 5)
w32:550	2	GRAPHOPT	6	n6	needs siblings ['n6']
w32:588	2	OPERATOR	3		diverges alone (cone 3)
w32:603	0	OPERATOR	2		diverges alone (cone 2)
w32:619	1	OPERATOR	5		diverges alone (cone 5)
w32:621	0	GRAPHOPT	9	n9	needs siblings ['n9']
w32:622	3	OPERATOR	4		diverges alone (cone 4)
w32:63	2	OPERATOR	4		diverges alone (cone 4)
w32:640	0	LOWERFAIL	5		dev=TIMEOUT
w32:647	4	OPERATOR	3		diverges alone (cone 3)
w32:65	3	OPERATOR	3		diverges alone (cone 3)
w32:659	2	OPERATOR	3		diverges alone (cone 3)
w32:720	0	OPERATOR	5		diverges alone (cone 5)
w32:759	4	GRAPHOPT	4	n3	needs siblings ['n3']
w32:779	0	OPERATOR	3		diverges alone (cone 3)
w3:280	0	OPERATOR	3		diverges alone (cone 3)
w32:809	1	OPERATOR	3		diverges alone (cone 3)
w3:281	0	OPERATOR	3		diverges alone (cone 3)
w32:836	2	OPERATOR	7		diverges alone (cone 7)
w32:843	2	OPERATOR	12		diverges alone (cone 12)
w3:287	0	OPERATOR	2		diverges alone (cone 2)
w32:872	0	OPERATOR	3		diverges alone (cone 3)
w3:288	1	OPERATOR	4		diverges alone (cone 4)
w32:892	1	GRAPHOPT	7	n11	needs siblings ['n11']
w32:939	2	OPERATOR	6		diverges alone (cone 6)
w32:949	2	OPERATOR	4		diverges alone (cone 4)
w32:95	1	OPERATOR	4		diverges alone (cone 4)
w32:977	1	NOREPRO	7		full graph diverges=False
w32:979	2	OPERATOR	6		diverges alone (cone 6)
w33:101	2	OPERATOR	3		diverges alone (cone 3)
w33:135	3	NOREPRO	5		full graph diverges=False
w33:14	2	OPERATOR	3		diverges alone (cone 3)
w33:154	2	OPERATOR	3		diverges alone (cone 3)
w33:164	0	OPERATOR	3		diverges alone (cone 3)
w3:321	1	OPERATOR	4		diverges alone (cone 4)
w33:241	0	OPERATOR	3		diverges alone (cone 3)
w33:244	0	OPERATOR	2		diverges alone (cone 2)
w33:25	2	OPERATOR	2		diverges alone (cone 2)
w33:277	1	LOWERFAIL	3		align(et=1,eager=4)
w33:279	0	OPERATOR	2		diverges alone (cone 2)
w33:37	4	OPERATOR	3		diverges alone (cone 3)
w33:397	0	OPERATOR	3		diverges alone (cone 3)
w33:421	1	OPERATOR	4		diverges alone (cone 4)
w33:436	3	OPERATOR	3		diverges alone (cone 3)
w33:447	2	OPERATOR	5		diverges alone (cone 5)
w33:467	1	OPERATOR	6		diverges alone (cone 6)
w33:47	0	OPERATOR	5		diverges alone (cone 5)
w33:472	0	OPERATOR	2		diverges alone (cone 2)
w33:480	2	OPERATOR	6		diverges alone (cone 6)
w33:502	2	OPERATOR	7		diverges alone (cone 7)
w33:532	1	OPERATOR	5		diverges alone (cone 5)
w3:354	1	NOREPRO	5		full graph diverges=False
w33:565	0	OPERATOR	3		diverges alone (cone 3)
w3:358	2	GRAPHOPT	4	n7	needs siblings ['n7']
w33:612	2	OPERATOR	4		diverges alone (cone 4)
w33:663	2	OPERATOR	3		diverges alone (cone 3)
w33:687	3	OPERATOR	3		diverges alone (cone 3)
w33:697	2	OPERATOR	7		diverges alone (cone 7)
w33:698	2	OPERATOR	4		diverges alone (cone 4)
w33:7	0	OPERATOR	3		diverges alone (cone 3)
w33:732	4	OPERATOR	3		diverges alone (cone 3)
w33:744	1	OPERATOR	4		diverges alone (cone 4)
w33:772	3	OPERATOR	2		diverges alone (cone 2)
w33:775	0	OPERATOR	7		diverges alone (cone 7)
w33:86	0	OPERATOR	3		diverges alone (cone 3)
w33:866	0	OPERATOR	2		diverges alone (cone 2)
w33:87	3	OPERATOR	2		diverges alone (cone 2)
w3:392	0	OPERATOR	4		diverges alone (cone 4)
w33:928	0	NOREPRO	4		full graph diverges=False
w33:958	1	OPERATOR	3		diverges alone (cone 3)
w33:960	3	OPERATOR	6		diverges alone (cone 6)
w33:963	2	LOWERFAIL	3		align(et=1,eager=4)
w34:12	0	OPERATOR	2		diverges alone (cone 2)
w34:1	3	OPERATOR	6		diverges alone (cone 6)
w34:131	1	OPERATOR	5		diverges alone (cone 5)
w34:134	1	OPERATOR	3		diverges alone (cone 3)
w34:14	1	NOREPRO	4		full graph diverges=False
w34:166	0	OPERATOR	3		diverges alone (cone 3)
w34:194	2	OPERATOR	3		diverges alone (cone 3)
w34:201	1	NOREPRO	3		full graph diverges=False
w34:203	2	OPERATOR	7		diverges alone (cone 7)
w34:217	3	NOREPRO	3		full graph diverges=False
w34:252	0	LOWERFAIL	2		dev=TIMEOUT
w34:263	1	OPERATOR	8		diverges alone (cone 8)
w3:427	0	OPERATOR	4		diverges alone (cone 4)
w34:275	1	OPERATOR	3		diverges alone (cone 3)
w34:304	3	NOREPRO	4		full graph diverges=False
w34:325	0	OPERATOR	3		diverges alone (cone 3)
w34:345	1	OPERATOR	9		diverges alone (cone 9)
w34:350	0	OPERATOR	7		diverges alone (cone 7)
w34:396	3	NOREPRO	4		full graph diverges=False
w34:475	2	LOWERFAIL	8		dev=TIMEOUT
w34:484	0	OPERATOR	3		diverges alone (cone 3)
w34:492	3	OPERATOR	3		diverges alone (cone 3)
w34:578	2	OPERATOR	8		diverges alone (cone 8)
w34:615	0	OPERATOR	2		diverges alone (cone 2)
w34:618	0	OPERATOR	4		diverges alone (cone 4)
w34:622	1	OPERATOR	4		diverges alone (cone 4)
w34:678	1	OPERATOR	3		diverges alone (cone 3)
w34:687	2	OPERATOR	5		diverges alone (cone 5)
w34:690	1	OPERATOR	6		diverges alone (cone 6)
w34:698	2	OPERATOR	2		diverges alone (cone 2)
w34:699	0	OPERATOR	4		diverges alone (cone 4)
w34:706	2	OPERATOR	3		diverges alone (cone 3)
w34:708	0	OPERATOR	4		diverges alone (cone 4)
w34:713	1	OPERATOR	4		diverges alone (cone 4)
w34:748	3	OPERATOR	4		diverges alone (cone 4)
w34:751	0	OPERATOR	3		diverges alone (cone 3)
w34:788	0	OPERATOR	7		diverges alone (cone 7)
w34:818	1	OPERATOR	3		diverges alone (cone 3)
w34:850	2	OPERATOR	6		diverges alone (cone 6)
w34:85	4	OPERATOR	2		diverges alone (cone 2)
w34:887	2	OPERATOR	3		diverges alone (cone 3)
w34:900	1	OPERATOR	6		diverges alone (cone 6)
w34:918	2	OPERATOR	4		diverges alone (cone 4)
w34:936	0	OPERATOR	2		diverges alone (cone 2)
w34:98	1	OPERATOR	4		diverges alone (cone 4)
w3:502	3	OPERATOR	7		diverges alone (cone 7)
w35:1001	3	OPERATOR	3		diverges alone (cone 3)
w35:1012	2	OPERATOR	3		diverges alone (cone 3)
w3:515	3	OPERATOR	2		diverges alone (cone 2)
w35:183	1	LOWERFAIL	4		align(et=1,eager=4)
w35:184	3	OPERATOR	4		diverges alone (cone 4)
w35:209	2	OPERATOR	5		diverges alone (cone 5)
w3:52	1	NOREPRO	4		full graph diverges=False
w35:211	2	OPERATOR	4		diverges alone (cone 4)
w35:218	2	OPERATOR	4		diverges alone (cone 4)
w35:222	0	OPERATOR	2		diverges alone (cone 2)
w35:228	2	OPERATOR	4		diverges alone (cone 4)
w35:237	2	OPERATOR	5		diverges alone (cone 5)
w35:239	0	OPERATOR	5		diverges alone (cone 5)
w35:270	1	LOWERFAIL	3		dev=TIMEOUT
w35:285	3	OPERATOR	3		diverges alone (cone 3)
w35:312	0	OPERATOR	2		diverges alone (cone 2)
w35:348	1	NOREPRO	2		full graph diverges=False
w35:363	1	OPERATOR	7		diverges alone (cone 7)
w35:428	1	NOREPRO	3		full graph diverges=False
w35:474	0	NOREPRO	3		full graph diverges=False
w35:509	1	OPERATOR	2		diverges alone (cone 2)
w35:51	0	OPERATOR	9		diverges alone (cone 9)
w35:564	2	OPERATOR	6		diverges alone (cone 6)
w35:586	2	OPERATOR	4		diverges alone (cone 4)
w35:599	0	OPERATOR	5		diverges alone (cone 5)
w35:631	0	OPERATOR	3		diverges alone (cone 3)
w35:637	2	OPERATOR	3		diverges alone (cone 3)
w35:711	1	OPERATOR	4		diverges alone (cone 4)
w35:722	3	OPERATOR	5		diverges alone (cone 5)
w35:741	0	OPERATOR	4		diverges alone (cone 4)
w3:577	0	OPERATOR	3		diverges alone (cone 3)
w35:810	1	OPERATOR	7		diverges alone (cone 7)
w3:582	3	OPERATOR	3		diverges alone (cone 3)
w3:583	2	OPERATOR	6		diverges alone (cone 6)
w35:857	0	OPERATOR	5		diverges alone (cone 5)
w35:858	1	OPERATOR	3		diverges alone (cone 3)
w3:586	1	OPERATOR	2		diverges alone (cone 2)
w35:896	2	OPERATOR	4		diverges alone (cone 4)
w35:906	2	OPERATOR	6		diverges alone (cone 6)
w35:919	1	OPERATOR	10		diverges alone (cone 10)
w35:9	2	OPERATOR	3		diverges alone (cone 3)
w35:942	2	OPERATOR	4		diverges alone (cone 4)
w35:993	3	OPERATOR	3		diverges alone (cone 3)
w3:608	1	OPERATOR	4		diverges alone (cone 4)
w36:1011	4	OPERATOR	2		diverges alone (cone 2)
w36:107	0	OPERATOR	3		diverges alone (cone 3)
w36:1	2	GRAPHOPT	5	n2	needs siblings ['n2']
w36:137	1	OPERATOR	9		diverges alone (cone 9)
w3:616	0	OPERATOR	3		diverges alone (cone 3)
w36:168	2	OPERATOR	7		diverges alone (cone 7)
w36:212	0	OPERATOR	4		diverges alone (cone 4)
w3:621	4	LOWERFAIL	4		align(et=1,eager=5)
w3:622	2	OPERATOR	5		diverges alone (cone 5)
w36:240	3	NOREPRO	2		full graph diverges=False
w36:264	0	OPERATOR	10		diverges alone (cone 10)
w36:274	1	OPERATOR	2		diverges alone (cone 2)
w36:294	1	OPERATOR	6		diverges alone (cone 6)
w36:3	1	NOREPRO	3		full graph diverges=False
w36:324	0	NOREPRO	4		full graph diverges=False
w36:325	2	OPERATOR	4		diverges alone (cone 4)
w36:329	2	OPERATOR	9		diverges alone (cone 9)
w36:33	1	NOREPRO	4		full graph diverges=False
w36:358	1	OPERATOR	6		diverges alone (cone 6)
w36:400	4	GRAPHOPT	4	n5	needs siblings ['n5']
w36:421	2	OPERATOR	5		diverges alone (cone 5)
w36:423	3	NOREPRO	3		full graph diverges=False
w36:432	5	LOWERFAIL	4		align(et=3,eager=6)
w36:446	1	OPERATOR	7		diverges alone (cone 7)
w36:459	0	OPERATOR	3		diverges alone (cone 3)
w36:46	0	OPERATOR	3		diverges alone (cone 3)
w36:472	3	OPERATOR	3		diverges alone (cone 3)
w3:649	0	OPERATOR	4		diverges alone (cone 4)
w36:515	1	OPERATOR	3		diverges alone (cone 3)
w36:542	0	OPERATOR	3		diverges alone (cone 3)
w3:656	2	NOREPRO	5		full graph diverges=False
w36:586	1	GRAPHOPT	4	n4	needs siblings ['n4']
w36:619	1	OPERATOR	4		diverges alone (cone 4)
w36:620	0	OPERATOR	4		diverges alone (cone 4)
w36:684	2	NOREPRO	3		full graph diverges=False
w36:687	0	OPERATOR	6		diverges alone (cone 6)
w36:696	0	OPERATOR	5		diverges alone (cone 5)
w36:706	2	OPERATOR	4		diverges alone (cone 4)
w36:780	2	OPERATOR	7		diverges alone (cone 7)
w36:785	2	OPERATOR	5		diverges alone (cone 5)
w36:81	2	OPERATOR	5		diverges alone (cone 5)
w36:840	4	GRAPHOPT	6	n3,n6	needs siblings ['n3', 'n6']
w36:861	2	OPERATOR	3		diverges alone (cone 3)
w36:880	0	OPERATOR	2		diverges alone (cone 2)
w36:910	0	OPERATOR	3		diverges alone (cone 3)
w36:921	2	OPERATOR	9		diverges alone (cone 9)
w36:932	1	OPERATOR	3		diverges alone (cone 3)
w36:955	0	OPERATOR	5		diverges alone (cone 5)
w36:958	0	OPERATOR	3		diverges alone (cone 3)
w3:696	2	OPERATOR	3		diverges alone (cone 3)
w36:96	2	OPERATOR	5		diverges alone (cone 5)
w37:1002	1	OPERATOR	4		diverges alone (cone 4)
w37:1013	3	OPERATOR	2		diverges alone (cone 2)
w37:1022	1	GRAPHOPT	8	n8	needs siblings ['n8']
w37:116	0	OPERATOR	3		diverges alone (cone 3)
w37:14	0	OPERATOR	2		diverges alone (cone 2)
w37:143	1	GRAPHOPT	10	n3,n9	needs siblings ['n3', 'n9']
w37:153	0	GRAPHOPT	5	n5	needs siblings ['n5']
w37:171	0	OPERATOR	3		diverges alone (cone 3)
w37:224	0	OPERATOR	3		diverges alone (cone 3)
w37:233	1	OPERATOR	2		diverges alone (cone 2)
w3:724	0	OPERATOR	3		diverges alone (cone 3)
w37:240	1	OPERATOR	4		diverges alone (cone 4)
w37:250	1	OPERATOR	8		diverges alone (cone 8)
w37:260	3	OPERATOR	2		diverges alone (cone 2)
w37:275	1	OPERATOR	4		diverges alone (cone 4)
w37:303	2	NOREPRO	4		full graph diverges=False
w37:338	0	LOWERFAIL	2		dev=TIMEOUT
w37:396	3	OPERATOR	5		diverges alone (cone 5)
w37:399	2	OPERATOR	5		diverges alone (cone 5)
w37:452	0	OPERATOR	4		diverges alone (cone 4)
w37:509	2	OPERATOR	5		diverges alone (cone 5)
w37:519	2	GRAPHOPT	7	n4	needs siblings ['n4']
w37:554	1	OPERATOR	2		diverges alone (cone 2)
w37:562	2	GRAPHOPT	6	n7	needs siblings ['n7']
w37:590	3	GRAPHOPT	5	n7	needs siblings ['n7']
w37:593	2	OPERATOR	4		diverges alone (cone 4)
w37:603	0	OPERATOR	6		diverges alone (cone 6)
w37:627	2	OPERATOR	2		diverges alone (cone 2)
w37:628	2	OPERATOR	3		diverges alone (cone 3)
w37:670	0	OPERATOR	4		diverges alone (cone 4)
w37:689	1	OPERATOR	2		diverges alone (cone 2)
w37:700	0	GRAPHOPT	6	n7	needs siblings ['n7']
w3:771	1	OPERATOR	3		diverges alone (cone 3)
w37:7	2	OPERATOR	3		diverges alone (cone 3)
w37:724	0	OPERATOR	4		diverges alone (cone 4)
w3:776	2	LOWERFAIL	2		align(et=1,eager=5)
w37:815	1	OPERATOR	4		diverges alone (cone 4)
w37:830	1	OPERATOR	3		diverges alone (cone 3)
w37:860	2	OPERATOR	8		diverges alone (cone 8)
w37:915	2	OPERATOR	3		diverges alone (cone 3)
w37:948	0	OPERATOR	3		diverges alone (cone 3)
w3:805	1	OPERATOR	3		diverges alone (cone 3)
w38:1021	2	OPERATOR	3		diverges alone (cone 3)
w38:118	0	OPERATOR	4		diverges alone (cone 4)
w38:140	1	OPERATOR	4		diverges alone (cone 4)
w38:191	0	OPERATOR	4		diverges alone (cone 4)
w38:20	2	OPERATOR	7		diverges alone (cone 7)
w38:256	0	NOREPRO	6		full graph diverges=False
w38:28	0	OPERATOR	3		diverges alone (cone 3)
w38:285	2	OPERATOR	7		diverges alone (cone 7)
w38:309	3	NOREPRO	3		full graph diverges=False
w38:365	2	OPERATOR	7		diverges alone (cone 7)
w38:388	0	OPERATOR	6		diverges alone (cone 6)
w38:389	3	OPERATOR	3		diverges alone (cone 3)
w38:40	0	OPERATOR	4		diverges alone (cone 4)
w38:409	1	OPERATOR	6		diverges alone (cone 6)
w38:410	1	OPERATOR	4		diverges alone (cone 4)
w38:425	0	OPERATOR	4		diverges alone (cone 4)
w3:843	0	OPERATOR	2		diverges alone (cone 2)
w38:501	2	NOREPRO	5		full graph diverges=False
w38:505	3	NOREPRO	4		full graph diverges=False
w38:525	0	OPERATOR	4		diverges alone (cone 4)
w38:537	0	OPERATOR	3		diverges alone (cone 3)
w38:542	2	OPERATOR	3		diverges alone (cone 3)
w38:644	2	OPERATOR	3		diverges alone (cone 3)
w38:672	3	NOREPRO	3		full graph diverges=False
w38:677	3	NOREPRO	5		full graph diverges=False
w38:684	2	OPERATOR	6		diverges alone (cone 6)
w38:741	2	OPERATOR	2		diverges alone (cone 2)
w38:742	1	LOWERFAIL	4		dev=TIMEOUT
w38:750	0	OPERATOR	2		diverges alone (cone 2)
w38:751	1	OPERATOR	6		diverges alone (cone 6)
w38:757	1	OPERATOR	5		diverges alone (cone 5)
w3:876	1	OPERATOR	3		diverges alone (cone 3)
w38:802	0	GRAPHOPT	4	n7	needs siblings ['n7']
w38:838	1	OPERATOR	4		diverges alone (cone 4)
w3:885	0	OPERATOR	4		diverges alone (cone 4)
w38:864	0	OPERATOR	3		diverges alone (cone 3)
w38:891	0	OPERATOR	3		diverges alone (cone 3)
w38:938	2	OPERATOR	5		diverges alone (cone 5)
w3:896	1	OPERATOR	8		diverges alone (cone 8)
w39:100	2	OPERATOR	4		diverges alone (cone 4)
w39:1013	2	OPERATOR	5		diverges alone (cone 5)
w39:155	3	OPERATOR	4		diverges alone (cone 4)
w39:167	0	OPERATOR	3		diverges alone (cone 3)
w39:178	0	OPERATOR	3		diverges alone (cone 3)
w3:9	2	OPERATOR	3		diverges alone (cone 3)
w39:20	2	OPERATOR	2		diverges alone (cone 2)
w39:203	0	OPERATOR	3		diverges alone (cone 3)
w39:211	1	GRAPHOPT	6	n6	needs siblings ['n6']
w39:253	2	OPERATOR	3		diverges alone (cone 3)
w39:270	4	GRAPHOPT	6	n9	needs siblings ['n9']
w39:280	0	OPERATOR	2		diverges alone (cone 2)
w39:294	1	NOREPRO	7		full graph diverges=False
w39:310	1	OPERATOR	3		diverges alone (cone 3)
w39:315	0	OPERATOR	2		diverges alone (cone 2)
w39:332	0	OPERATOR	6		diverges alone (cone 6)
w39:350	3	OPERATOR	3		diverges alone (cone 3)
w3:935	1	OPERATOR	5		diverges alone (cone 5)
w39:378	1	OPERATOR	5		diverges alone (cone 5)
w39:388	0	OPERATOR	4		diverges alone (cone 4)
w39:396	3	NOREPRO	4		full graph diverges=False
w39:423	4	GRAPHOPT	4	n6	needs siblings ['n6']
w39:43	1	OPERATOR	4		diverges alone (cone 4)
w39:439	1	NOREPRO	6		full graph diverges=False
w39:485	0	OPERATOR	4		diverges alone (cone 4)
w39:499	2	NOREPRO	2		full graph diverges=False
w39:516	3	OPERATOR	5		diverges alone (cone 5)
w39:520	1	OPERATOR	3		diverges alone (cone 3)
w39:579	2	OPERATOR	7		diverges alone (cone 7)
w39:641	1	OPERATOR	3		diverges alone (cone 3)
w39:650	3	OPERATOR	5		diverges alone (cone 5)
w39:74	1	OPERATOR	4		diverges alone (cone 4)
w39:741	2	OPERATOR	11		diverges alone (cone 11)
w39:79	3	LOWERFAIL	4		align(et=1,eager=4)
w39:944	2	OPERATOR	3		diverges alone (cone 3)
w39:986	0	OPERATOR	2		diverges alone (cone 2)
w40:1031	3	NOREPRO	4		full graph diverges=False
w40:134	3	OPERATOR	2		diverges alone (cone 2)
w40:143	3	OPERATOR	7		diverges alone (cone 7)
w40:151	2	OPERATOR	4		diverges alone (cone 4)
w40:184	2	OPERATOR	6		diverges alone (cone 6)
w40:198	3	LOWERFAIL	4		dev=TIMEOUT
w40:225	2	OPERATOR	4		diverges alone (cone 4)
w40:23	2	OPERATOR	4		diverges alone (cone 4)
w40:232	0	NOREPRO	4		full graph diverges=False
w40:248	0	OPERATOR	2		diverges alone (cone 2)
w40:258	1	OPERATOR	5		diverges alone (cone 5)
w40:277	3	OPERATOR	7		diverges alone (cone 7)
w40:293	2	OPERATOR	4		diverges alone (cone 4)
w40:350	1	NOREPRO	3		full graph diverges=False
w40:373	0	OPERATOR	4		diverges alone (cone 4)
w40:38	1	OPERATOR	4		diverges alone (cone 4)
w40:413	0	OPERATOR	6		diverges alone (cone 6)
w40:421	1	OPERATOR	3		diverges alone (cone 3)
w40:489	1	OPERATOR	2		diverges alone (cone 2)
w40:536	0	OPERATOR	7		diverges alone (cone 7)
w40:573	1	OPERATOR	4		diverges alone (cone 4)
w40:584	0	OPERATOR	3		diverges alone (cone 3)
w40:619	0	OPERATOR	8		diverges alone (cone 8)
w40:655	2	OPERATOR	6		diverges alone (cone 6)
w40:706	1	NOREPRO	6		full graph diverges=False
w40:720	3	OPERATOR	3		diverges alone (cone 3)
w40:731	0	OPERATOR	2		diverges alone (cone 2)
w40:764	2	OPERATOR	4		diverges alone (cone 4)
w40:767	0	OPERATOR	3		diverges alone (cone 3)
w40:808	0	LOWERFAIL	3		dev=TIMEOUT
w40:810	1	OPERATOR	4		diverges alone (cone 4)
w40:82	0	OPERATOR	4		diverges alone (cone 4)
w40:877	0	OPERATOR	2		diverges alone (cone 2)
w40:926	2	OPERATOR	9		diverges alone (cone 9)
w40:941	2	OPERATOR	3		diverges alone (cone 3)
w40:94	2	OPERATOR	5		diverges alone (cone 5)
w40:967	0	GRAPHOPT	7	n7	needs siblings ['n7']
w40:968	0	OPERATOR	5		diverges alone (cone 5)
w40:99	0	OPERATOR	6		diverges alone (cone 6)
w40:995	1	OPERATOR	4		diverges alone (cone 4)
w4:1006	0	OPERATOR	2		diverges alone (cone 2)
w4:1041	1	LOWERFAIL	5		dev=TIMEOUT
w41:1000	2	OPERATOR	7		diverges alone (cone 7)
w41:159	2	OPERATOR	4		diverges alone (cone 4)
w4:116	0	OPERATOR	5		diverges alone (cone 5)
w41:181	2	OPERATOR	3		diverges alone (cone 3)
w41:197	0	OPERATOR	4		diverges alone (cone 4)
w41:200	2	OPERATOR	3		diverges alone (cone 3)
w41:209	4	OPERATOR	3		diverges alone (cone 3)
w41:215	2	OPERATOR	2		diverges alone (cone 2)
w41:216	0	OPERATOR	3		diverges alone (cone 3)
w41:247	1	OPERATOR	4		diverges alone (cone 4)
w41:255	1	OPERATOR	5		diverges alone (cone 5)
w41:265	3	LOWERFAIL	4		align(et=1,eager=5)
w41:289	2	OPERATOR	9		diverges alone (cone 9)
w41:349	0	OPERATOR	4		diverges alone (cone 4)
w41:388	2	OPERATOR	5		diverges alone (cone 5)
w41:397	1	OPERATOR	7		diverges alone (cone 7)
w4:141	0	OPERATOR	4		diverges alone (cone 4)
w41:413	0	OPERATOR	7		diverges alone (cone 7)
w4:142	1	OPERATOR	4		diverges alone (cone 4)
w41:455	4	OPERATOR	2		diverges alone (cone 2)
w41:468	1	LOWERFAIL	6		dev=TIMEOUT
w41:504	0	OPERATOR	3		diverges alone (cone 3)
w41:528	0	OPERATOR	6		diverges alone (cone 6)
w41:551	1	OPERATOR	2		diverges alone (cone 2)
w4:159	4	OPERATOR	4		diverges alone (cone 4)
w41:627	0	OPERATOR	3		diverges alone (cone 3)
w41:645	0	NOREPRO	4		full graph diverges=False
w41:663	3	OPERATOR	3		diverges alone (cone 3)
w41:686	1	OPERATOR	3		diverges alone (cone 3)
w41:756	0	NOREPRO	2		full graph diverges=False
w41:761	1	OPERATOR	7		diverges alone (cone 7)
w41:780	0	OPERATOR	4		diverges alone (cone 4)
w41:818	2	OPERATOR	4		diverges alone (cone 4)
w41:819	1	OPERATOR	4		diverges alone (cone 4)
w41:834	1	OPERATOR	6		diverges alone (cone 6)
w41:835	4	GRAPHOPT	8	n3,n4,n5,n6	needs siblings ['n3', 'n4', 'n5', 'n6']
w41:84	2	OPERATOR	4		diverges alone (cone 4)
w41:894	3	OPERATOR	4		diverges alone (cone 4)
w41:939	0	OPERATOR	2		diverges alone (cone 2)
w41:971	2	OPERATOR	3		diverges alone (cone 3)
w42:117	0	OPERATOR	4		diverges alone (cone 4)
w42:121	0	OPERATOR	3		diverges alone (cone 3)
w4:212	2	OPERATOR	5		diverges alone (cone 5)
w42:139	0	OPERATOR	2		diverges alone (cone 2)
w42:173	0	OPERATOR	5		diverges alone (cone 5)
w42:182	0	OPERATOR	4		diverges alone (cone 4)
w42:186	0	OPERATOR	2		diverges alone (cone 2)
w42:192	0	OPERATOR	4		diverges alone (cone 4)
w42:2	0	OPERATOR	6		diverges alone (cone 6)
w42:201	0	OPERATOR	5		diverges alone (cone 5)
w42:210	3	OPERATOR	3		diverges alone (cone 3)
w4:221	3	OPERATOR	3		diverges alone (cone 3)
w42:219	0	OPERATOR	7		diverges alone (cone 7)
w42:249	3	GRAPHOPT	10	n9	needs siblings ['n9']
w42:259	1	OPERATOR	3		diverges alone (cone 3)
w42:268	3	NOREPRO	5		full graph diverges=False
w42:307	3	OPERATOR	3		diverges alone (cone 3)
w42:31	0	OPERATOR	5		diverges alone (cone 5)
w42:335	0	OPERATOR	5		diverges alone (cone 5)
w42:342	2	OPERATOR	4		diverges alone (cone 4)
w42:357	3	OPERATOR	5		diverges alone (cone 5)
w42:381	3	OPERATOR	8		diverges alone (cone 8)
w4:241	2	OPERATOR	6		diverges alone (cone 6)
w42:461	0	OPERATOR	5		diverges alone (cone 5)
w4:246	3	OPERATOR	4		diverges alone (cone 4)
w42:487	1	OPERATOR	5		diverges alone (cone 5)
w42:510	0	NOREPRO	4		full graph diverges=False
w42:540	0	NOREPRO	3		full graph diverges=False
w42:541	2	OPERATOR	4		diverges alone (cone 4)
w4:258	1	OPERATOR	3		diverges alone (cone 3)
w4:265	0	OPERATOR	9		diverges alone (cone 9)
w42:66	1	OPERATOR	2		diverges alone (cone 2)
w42:695	3	OPERATOR	5		diverges alone (cone 5)
w42:744	0	OPERATOR	3		diverges alone (cone 3)
w42:823	0	OPERATOR	2		diverges alone (cone 2)
w42:837	2	OPERATOR	3		diverges alone (cone 3)
w42:873	1	NOREPRO	4		full graph diverges=False
w42:885	0	OPERATOR	3		diverges alone (cone 3)
w42:898	0	OPERATOR	2		diverges alone (cone 2)
w42:94	3	OPERATOR	3		diverges alone (cone 3)
w42:983	1	OPERATOR	13		diverges alone (cone 13)
w42:996	0	NOREPRO	2		full graph diverges=False
w43:1032	1	LOWERFAIL	4		align(et=1,eager=4)
w43:111	0	OPERATOR	4		diverges alone (cone 4)
w43:116	3	OPERATOR	3		diverges alone (cone 3)
w43:137	2	OPERATOR	3		diverges alone (cone 3)
w43:154	2	OPERATOR	3		diverges alone (cone 3)
w43:179	0	OPERATOR	3		diverges alone (cone 3)
w4:319	2	OPERATOR	6		diverges alone (cone 6)
w43:215	1	GRAPHOPT	7	n11	needs siblings ['n11']
w43:219	2	OPERATOR	4		diverges alone (cone 4)
w43:228	0	OPERATOR	3		diverges alone (cone 3)
w43:233	2	OPERATOR	4		diverges alone (cone 4)
w43:237	0	OPERATOR	7		diverges alone (cone 7)
w43:241	0	GRAPHOPT	5	n6	needs siblings ['n6']
w43:282	2	NOREPRO	4		full graph diverges=False
w43:288	3	OPERATOR	5		diverges alone (cone 5)
w43:293	0	LOWERFAIL	2		dev=TIMEOUT
w43:310	1	OPERATOR	9		diverges alone (cone 9)
w4:331	2	OPERATOR	4		diverges alone (cone 4)
w43:31	3	OPERATOR	3		diverges alone (cone 3)
w43:3	2	OPERATOR	3		diverges alone (cone 3)
