status	job	reason	graph
SKIP	w0:36	executor ExecutorchRuntimeException: [ExecuTorch Error 0x1] Internal error: Execution failed for method: forward	n0*=copy(L0,L1,·)
SKIP	w0:360	executor IllegalArgumentException: unsupported input dtype code 24 on Android	n0*=linear.out(L0,L1,·,·)
MISMATCH	w0:370	out[0] non-finite mismatch (nan/inf positions differ)	n0*=mm.out(L0,L1,·)
MISMATCH	w0:375	out[0] non-finite mismatch (nan/inf positions differ)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w0:391	out[0] max|delta|=3.000e+00 (rtol=0.01 atol=0.001)	n0*=max.unary_out(L0,·)
MISMATCH	w0:394	out[0] max|delta|=5.765e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
CRASH	w0:409	executor process died (native abort)	n0*=split_with_sizes_copy(L0,·,·)
SKIP	w0:446	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w0:465	out[0] max|delta|=1.882e-01 (rtol=0.01 atol=0.001)	n0*=replication_pad2d.out(L0,·,·)
MISMATCH	w0:473	out[0] max|delta|=1.611e+09 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w0:480	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
SKIP	w0:485	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter.src_out(L0,·,L1,L2,·)
MISMATCH	w0:49	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w0:50	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w0:505	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w0:506	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w0:507	out[0] max|delta|=2.000e+01 (rtol=0.0 atol=0.0)	n0*=rsub.Scalar(L0,·,·)
MISMATCH	w0:51	out[0] max|delta|=2.327e+00 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
MISMATCH	w0:515	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=select_scatter(L0,L1,·,·)
MISMATCH	w0:523	out[0] max|delta|=7.837e-01 (rtol=0.01 atol=0.001)	n0*=atan.out(L0,·)
MISMATCH	w0:526	out[0] max|delta|=3.680e+04 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
SKIP	w0:528	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w0:531	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
MISMATCH	w0:538	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sin.out(L0,·)
MISMATCH	w0:544	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w0:559	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w0:570	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
MISMATCH	w0:618	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
MISMATCH	w0:622	out[0] max|delta|=6.711e+07 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w0:624	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter_add.out(L0,·,L1,L2,·)
MISMATCH	w0:634	out[0] non-finite mismatch (nan/inf positions differ)	n0*=exp.out(L0,·)
MISMATCH	w0:664	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=any.all_out(L0,·)
MISMATCH	w0:666	out[0] non-finite mismatch (nan/inf positions differ)	n0*=grid_sampler_2d(L0,L1,·,·,·)
SKIP	w0:669	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=convolution(L0,L1,·,·,·,·,·,·,·)
MISMATCH	w0:67	out[0] max|delta|=7.842e-01 (rtol=0.01 atol=0.001)	n0*=atan.out(L0,·)
SKIP	w0:674	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w0:683	out[0] non-finite mismatch (nan/inf positions differ)	n0*=cos.out(L0,·)
MISMATCH	w0:693	out[0] max|delta|=1.110e+00 (rtol=0.01 atol=0.001)	n0*=replication_pad2d.out(L0,·,·)
MISMATCH	w0:70	out[0] max|delta|=3.680e+04 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
MISMATCH	w0:701	out[0] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w0:708	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
SKIP	w0:713	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter.src_out(L0,·,L1,L2,·)
MISMATCH	w0:72	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w0:720	out[0] max|delta|=1.672e+00 (rtol=0.01 atol=0.001)	n0*=copy(L0,L1,·)
MISMATCH	w0:728	out[0] max|delta|=2.530e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_or.Scalar_out(L0,·,·)
MISMATCH	w0:733	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w0:734	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w0:735	out[0] max|delta|=2.527e+00 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
MISMATCH	w0:751	out[0] max|delta|=7.842e-01 (rtol=0.01 atol=0.001)	n0*=atan.out(L0,·)
SKIP	w0:756	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w0:759	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
MISMATCH	w0:772	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
MISMATCH	w0:82	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sin.out(L0,·)
MISMATCH	w0:88	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
CRASH	w0:95	executor process died (native abort)	n0*=max_pool2d_with_indices_backward.grad_input(L0,L1,·,·,·,·,·,L2,L3)
MISMATCH	w1:101	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=select_scatter(L0,L1,·,·)
MISMATCH	w1:114	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w1:117	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
MISMATCH	w1:124	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sin.out(L0,·)
MISMATCH	w1:130	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w1:145	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w1:156	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
MISMATCH	w1:179	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)	n0*=min.unary_out(L0,·)
MISMATCH	w1:184	out[0] non-finite mismatch (nan/inf positions differ)	n0*=mm.out(L0,L1,·)
MISMATCH	w1:188	out[0] non-finite mismatch (nan/inf positions differ)	n0*=_log_softmax.out(L0,·,·,·)
MISMATCH	w1:189	out[0] non-finite mismatch (nan/inf positions differ)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w1:20	out[0] max|delta|=2.527e+00 (rtol=0.01 atol=0.001)	n0*=replication_pad3d.out(L0,·,·)
MISMATCH	w1:201	out[0] max|delta|=5.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Scalar(L0,·)
MISMATCH	w1:204	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
SKIP	w1:216	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=expand_copy(L0,·,·)
MISMATCH	w1:220	out[0] non-finite mismatch (nan/inf positions differ)	n0*=exp.out(L0,·)
CRASH	w1:223	executor process died (native abort)	n0*=split_with_sizes_copy(L0,·,·)
MISMATCH	w1:248	out[0] max|delta|=1.169e+00 (rtol=0.01 atol=0.001)	n0*=replication_pad3d.out(L0,·,·)
SKIP	w1:260	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w1:279	out[0] max|delta|=2.549e+00 (rtol=0.01 atol=0.001)	n0*=replication_pad2d.out(L0,·,·)
MISMATCH	w1:284	out[0] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w1:286	out[0] max|delta|=5.000e+00 (rtol=0.01 atol=0.001)	n0*=bitwise_xor.Scalar_out(L0,·,·)
MISMATCH	w1:287	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w1:294	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
SKIP	w1:306	executor ExecutorchRuntimeException: [ExecuTorch Error 0x1] Internal error: Execution failed for method: forward	n0*=copy(L0,L1,·)
MISMATCH	w1:319	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
SKIP	w1:32	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w1:320	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w1:321	out[0] max|delta|=7.580e+00 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
MISMATCH	w1:322	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bmm.out(L0,L1,·)
MISMATCH	w1:333	out[0] max|delta|=4.000e+00 (rtol=0.01 atol=0.001)	n0*=remainder.Tensor_out(L0,L1,·)
MISMATCH	w1:337	out[0] max|delta|=7.842e-01 (rtol=0.01 atol=0.001)	n0*=atan.out(L0,·)
SKIP	w1:342	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w1:345	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
MISMATCH	w1:352	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sin.out(L0,·)
SKIP	w1:373	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w1:384	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
MISMATCH	w1:39	out[0] non-finite mismatch (nan/inf positions differ)	n0*=amin.out(L0,·,·,·)
MISMATCH	w1:407	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)	n0*=min.unary_out(L0,·)
MISMATCH	w1:412	out[0] non-finite mismatch (nan/inf positions differ)	n0*=mm.out(L0,L1,·)
MISMATCH	w1:417	out[0] non-finite mismatch (nan/inf positions differ)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w1:419	out[0] non-finite mismatch (nan/inf positions differ)	n0*=addmm.out(L0,L1,L2,·,·,·)
MISMATCH	w1:427	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sub.out(L0,L1,·,·)
MISMATCH	w1:432	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
MISMATCH	w1:436	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w1:438	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter_add.out(L0,·,L1,L2,·)
MISMATCH	w1:448	out[0] non-finite mismatch (nan/inf positions differ)	n0*=exp.out(L0,·)
MISMATCH	w1:450	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)	n0*=prod(L0,·)
MISMATCH	w1:497	out[0] non-finite mismatch (nan/inf positions differ)	n0*=cos.out(L0,·)
MISMATCH	w1:512	out[0] max|delta|=3.459e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w1:515	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w1:521	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=sum.IntList_out(L0,·,·,·,·)
MISMATCH	w1:522	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
MISMATCH	w1:542	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_or.Scalar_out(L0,·,·)
MISMATCH	w1:547	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w1:548	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w1:549	out[0] max|delta|=2.400e+01 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
MISMATCH	w1:568	out[0] max|delta|=3.680e+04 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
SKIP	w1:570	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w1:573	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
MISMATCH	w1:580	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sin.out(L0,·)
MISMATCH	w1:586	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w1:595	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=reflection_pad2d.out(L0,·,·)
SKIP	w1:601	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
SKIP	w1:630	executor IllegalArgumentException: unsupported input dtype code 24 on Android	n0*=linear.out(L0,L1,·,·)
MISMATCH	w1:640	out[0] non-finite mismatch (nan/inf positions differ)	n0*=mm.out(L0,L1,·)
MISMATCH	w1:645	out[0] non-finite mismatch (nan/inf positions differ)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w1:66	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
MISMATCH	w1:660	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
MISMATCH	w1:664	out[0] max|delta|=2.306e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w1:676	out[0] non-finite mismatch (nan/inf positions differ)	n0*=exp.out(L0,·)
CRASH	w1:679	executor process died (native abort)	n0*=split_with_sizes_copy(L0,·,·)
MISMATCH	w1:704	out[0] max|delta|=1.562e+00 (rtol=0.01 atol=0.001)	n0*=replication_pad3d.out(L0,·,·)
SKIP	w1:716	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w1:725	out[0] non-finite mismatch (nan/inf positions differ)	n0*=cos.out(L0,·)
MISMATCH	w1:743	out[0] max|delta|=6.918e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w1:750	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
MISMATCH	w1:760	out[0] max|delta|=3.000e+00 (rtol=0.0 atol=0.0)	n0*=topk.values(L0,·,·,·,·,L1,L2)
SKIP	w1:762	executor ExecutorchRuntimeException: [ExecuTorch Error 0x1] Internal error: Execution failed for method: forward	n0*=copy(L0,L1,·)
MISMATCH	w1:775	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w1:777	out[0] max|delta|=5.139e+00 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
SKIP	w1:78	executor ExecutorchRuntimeException: [ExecuTorch Error 0x1] Internal error: Execution failed for method: forward	n0*=copy(L0,L1,·)
MISMATCH	w1:91	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w1:92	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w10:0	out[0] max|delta|=9.808e+00 (rtol=0.01 atol=0.001)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w10:105	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
MISMATCH	w10:117	out[0] max|delta|=1.514e+00 (rtol=0.01 atol=0.001)	n0*=copy(L0,L1,·)
MISMATCH	w10:12	out[0] max|delta|=8.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Scalar(L0,·)
MISMATCH	w10:130	out[0] max|delta|=1.252e-01 (rtol=0.01 atol=0.001)	n0*=logit(L0,·)
MISMATCH	w10:131	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w10:132	out[0] max|delta|=1.516e+01 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
SKIP	w10:135	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=reflection_pad2d(L0,·)
MISMATCH	w10:140	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=select_scatter(L0,L1,·,·)
MISMATCH	w10:148	out[0] max|delta|=7.837e-01 (rtol=0.01 atol=0.001)	n0*=atan.out(L0,·)
SKIP	w10:153	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w10:156	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
MISMATCH	w10:169	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w10:178	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=reflection_pad2d.out(L0,·,·)
SKIP	w10:184	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
SKIP	w10:21	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter_add.out(L0,·,L1,L2,·)
MISMATCH	w10:223	out[0] non-finite mismatch (nan/inf positions differ)	n0*=mm.out(L0,L1,·)
MISMATCH	w10:228	out[0] non-finite mismatch (nan/inf positions differ)	n0*=elu.out(L0,·,·,·,·)
CRASH	w10:262	executor process died (native abort)	n0*=split_with_sizes_copy(L0,·,·)
SKIP	w10:299	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w10:31	out[0] non-finite mismatch (nan/inf positions differ)	n0*=exp.out(L0,·)
MISMATCH	w10:326	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w10:333	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
SKIP	w10:345	executor ExecutorchRuntimeException: [ExecuTorch Error 0x1] Internal error: Execution failed for method: forward	n0*=copy(L0,L1,·)
MISMATCH	w10:353	out[0] max|delta|=2.530e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_or.Scalar_out(L0,·,·)
MISMATCH	w10:358	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w10:359	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w10:360	out[0] max|delta|=2.056e+01 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
MISMATCH	w10:381	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w10:391	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sin.out(L0,·)
MISMATCH	w10:397	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w10:412	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w10:451	out[0] non-finite mismatch (nan/inf positions differ)	n0*=mm.out(L0,L1,·)
MISMATCH	w10:466	out[0] max|delta|=2.259e+00 (rtol=0.01 atol=0.001)	n0*=sub.out(L0,L1,·,·)
MISMATCH	w10:475	out[0] max|delta|=2.882e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w10:487	out[0] non-finite mismatch (nan/inf positions differ)	n0*=exp.out(L0,·)
SKIP	w10:522	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=convolution(L0,L1,·,·,·,·,·,·,·)
SKIP	w10:527	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w10:536	out[0] non-finite mismatch (nan/inf positions differ)	n0*=cos.out(L0,·)
MISMATCH	w10:560	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)	n0*=sum.IntList_out(L0,·,·,·,·)
MISMATCH	w10:561	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
CRASH	w10:573	executor process died (native abort)	n0*=copy(L0,L1,·)
MISMATCH	w10:586	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w10:587	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w10:588	out[0] max|delta|=3.600e+01 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
SKIP	w10:591	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=reflection_pad2d(L0,·)
MISMATCH	w10:604	out[0] max|delta|=7.837e-01 (rtol=0.01 atol=0.001)	n0*=atan.out(L0,·)
MISMATCH	w10:607	out[0] max|delta|=3.680e+04 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
