job	out	verdict	axisA	axisB	target	cone_size	needed_siblings	needed_live	deleg_full	deleg_tgt	n_out	detail
w123:500	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			7	4	4	
w123:59	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n8		7	1	6	
w123:664	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n1	13	4	5	
w123:714	2	POISON										native-crashed 6x during localization
w124:110	2	CANT_ISOLATE										BUILD:SKIP
w124:164	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		9	2	4	
w124:321	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n5	4	0	4	
w124:329	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1,n0	5	2	4	
w124:331	0	POISON										native-crashed 6x during localization
w124:355	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n2,n3,n1,n4	4	3	4	
w124:426	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n3		8	4	4	
w124:445	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	3			14	4	4	
w124:463	3	CANT_ISOLATE										BUILD:SKIP
w124:529	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			4	2	5	
w124:612	3	CANT_ISOLATE										BUILD:SKIP
w124:66	1	INCONCLUSIVE	INCONCLUSIVE		n5				10	6	4	
w124:685	0	CANT_ISOLATE										BUILD:SKIP
w124:703	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n1		9	1	5	
w124:748	2	CANT_ISOLATE										BUILD:SKIP
w124:8	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	6		n3,n6	12	9	4	
w125:158	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			2	0	5	
w125:17	1	CANT_ISOLATE										BUILD:SKIP
w125:177	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n2,n4	0	0	4	
w125:218	3	CANT_ISOLATE										BUILD:SKIP
w125:271	2	OPERATOR	CONE_LOCAL	OPERATOR	n8	1			2	3	4	
w125:284	1	CANT_ISOLATE										BUILD:SKIP
w125:285	0	POISON										native-crashed 6x during localization
w125:336	3	OPERATOR	CONE_LOCAL	OPERATOR	n9	4			9	4	4	
w125:37	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	4			13	5	4	
w125:396	0	CANT_ISOLATE										BUILD:SKIP
w125:490	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	6		n4,n6,n5	5	3	3	
w125:527	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		8	4	5	
w125:56	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n3		8	2	4	
w125:588	2	CANT_ISOLATE										BUILD:SKIP
w125:617	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	4			5	3	3	
w125:627	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n5,n3,n0,n1	9	6	3	
w125:628	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n7		8	2	6	
w125:679	2	CANT_ISOLATE										BUILD:SKIP
w125:698	0	CANT_ISOLATE										BUILD:SKIP
w125:713	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			7	5	3	
w125:725	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n3	1	1	5	
w126:10	2	CANT_ISOLATE										BUILD:SKIP
w126:172	2	CANT_ISOLATE										BUILD:SKIP
w126:178	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n1,n5		9	3	5	
w126:182	0	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n2	1			10	2	5	
w126:203	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			7	2	3	
w126:230	3	CANT_ISOLATE										BUILD:SKIP
w126:24	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n4,n6		10	4	4	
w126:266	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	1		n0	1	1	4	
w126:392	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n6		8	2	4	
w126:472	2	CANT_ISOLATE										BUILD:SKIP
w126:485	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			3	0	4	
w126:527	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		12	5	4	
w126:646	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	4			10	6	5	
w126:685	3	CANT_ISOLATE										BUILD:SKIP
w126:715	5	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	4		n6	1	1	6	
w126:77	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		6	3	4	
w126:774	2	CANT_ISOLATE										BUILD:SKIP
w126:91	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n8		12	4	4	
w127:125	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			6	6	4	
w127:130	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n3,n2	19	3	6	
w127:162	1	CANT_ISOLATE										BUILD:SKIP
w127:194	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			7	1	4	
w127:226	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		9	2	3	
w127:282	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			8	3	5	
w127:292	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n9		7	2	4	
w127:304	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	5		n3,n2,n1,n4	2	3	5	
w127:357	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n2		18	5	3	
w127:409	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n0,n2,n1	2	0	4	
w127:490	2	CANT_ISOLATE										BUILD:SKIP
w127:582	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n8		10	2	4	
w127:717	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n8		1	3	4	
w127:739	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		9	7	3	
w127:773	0	CANT_ISOLATE										BUILD:SKIP
w127:94	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		7	3	3	
w12:174	1	CANT_ISOLATE										BUILD:SKIP
w12:193	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	5		n3	10	8	3	
w12:244	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	8	2	4	
w12:405	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n0,n2,n3	0	0	4	
w12:408	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			9	2	3	
w12:418	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			0	5	5	
w12:424	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	6		n6,n5,n7,n1	3	3	2	
w12:490	4	OPERATOR	CONE_LOCAL	OPERATOR	n14	3			10	6	5	
w12:493	1	CANT_ISOLATE										BUILD:SKIP
w12:500	3	CANT_ISOLATE										BUILD:SKIP
w12:606	0	CANT_ISOLATE										BUILD:SKIP
w12:624	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	4	1	4	
w12:91	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n0,n1	9	3	4	
w13:110	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n10		10	1	3	
w13:119	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n5		8	1	4	
w13:16	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			0	0	4	
w13:176	0	CANT_ISOLATE										BUILD:SKIP
w13:181	1	CANT_ISOLATE										BUILD:SKIP
w13:22	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n3		4	1	5	
w13:254	3	OPERATOR	CONE_LOCAL	OPERATOR	n9	2			4	2	4	
w13:255	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n2		5	4	3	
w13:325	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	1		n0	0	0	4	
w13:337	1	POISON										native-crashed 6x during localization
w13:342	0	CANT_ISOLATE										BUILD:SKIP
w13:381	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			0	0	5	
w13:404	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n7		15	7	3	
w13:415	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			0	0	5	
w13:423	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		4	1	3	
w13:447	0	CANT_ISOLATE										BUILD:SKIP
w13:449	1	POISON										native-crashed 6x during localization
w13:464	4	OPERATOR	CONE_LOCAL	OPERATOR	n13	4			9	7	5	
w13:477	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			2	1	4	
w13:478	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			4	0	5	
w13:599	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n9		n8		10	7	3	
w13:604	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			10	2	4	
w13:664	1	CANT_ISOLATE										BUILD:SKIP
w13:692	0	CANT_ISOLATE										BUILD:SKIP
w13:717	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	5			8	6	5	
w13:721	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	6		n7	2	1	4	
w13:741	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n5	11	5	4	
w13:79	1	CANT_ISOLATE										BUILD:SKIP
w13:93	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	5			5	2	3	
w13:95	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	5			11	8	4	
w14:27	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n3	8	5	4	
w14:321	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	4			10	7	5	
w14:362	2	CANT_ISOLATE										BUILD:SKIP
w14:427	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n2	5	1	4	
w14:492	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	5		n7	10	5	3	
w14:533	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		6	2	5	
w14:544	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	1		n0	0	1	5	
w14:553	2	POISON										native-crashed 6x during localization
w14:577	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			9	3	5	
w14:589	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			9	4	5	
w14:609	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		9	7	4	
w14:635	1	CANT_ISOLATE										BUILD:SKIP
w14:647	0	CANT_ISOLATE										BUILD:SKIP
w14:722	1	POISON										native-crashed 6x during localization
w14:90	0	CANT_ISOLATE										BUILD:SKIP
w15:100	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			6	3	3	
w15:155	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		10	6	3	
w15:167	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		10	3	4	
w15:206	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		7	4	4	
w15:35	1	CANT_ISOLATE										BUILD:SKIP
w15:370	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			14	5	3	
w15:43	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			7	3	4	
w15:430	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	5		n7	9	5	5	
w15:489	0	CANT_ISOLATE										BUILD:SKIP
w15:52	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n2,n1	11	6	4	
w15:528	2	CANT_ISOLATE										BUILD:SKIP
w15:635	3	OPERATOR	CONE_LOCAL	OPERATOR	n9	3			1	0	4	
w15:780	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5,n7		3	2	5	
w15:82	1	CANT_ISOLATE										BUILD:SKIP
w16:115	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n0,n1	9	2	4	
w16:139	0	CANT_ISOLATE										BUILD:SKIP
w16:212	0	CANT_ISOLATE										BUILD:SKIP
w16:224	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			8	3	4	
w16:256	3	OPERATOR	CONE_LOCAL	OPERATOR	n9	4			1	0	4	
w16:27	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n3		11	5	4	
w16:33	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		8	4	4	
w16:331	3	CANT_ISOLATE										BUILD:SKIP
w16:360	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	6		n0	7	5	4	
w16:364	0	POISON										native-crashed 6x during localization
w16:468	1	CANT_ISOLATE										BUILD:SKIP
w16:546	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	5		n5,n4,n2,n1	1	1	2	
w16:618	0	POISON										native-crashed 6x during localization
w16:633	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		7	5	4	
w16:745	0	CANT_ISOLATE										BUILD:SKIP
w16:79	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	2	0	4	
w17:187	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n4	1	1	3	
w17:196	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			6	0	4	
w17:287	0	POISON										native-crashed 6x during localization
w17:419	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	10		n0	0	0	7	
w17:459	2	POISON										native-crashed 6x during localization
w17:487	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	5	4	3	
w17:533	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			9	5	3	
w17:539	1	CANT_ISOLATE										BUILD:SKIP
w17:541	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	11	6	5	
w17:554	0	CANT_ISOLATE										BUILD:SKIP
w17:556	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n3		12	4	4	
w17:575	0	POISON										native-crashed 6x during localization
w17:600	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n5		11	2	5	
w17:612	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	3		n2	1	1	3	
w17:652	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	2	0	3	
w17:726	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			13	3	4	
w17:775	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			0	0	5	
w17:92	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	7	1	4	
w18:124	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n4		5	1	5	
w18:152	3	CANT_ISOLATE										BUILD:SKIP
w18:185	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n8		9	6	4	
w18:227	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n3	1	1	5	
w18:251	2	CANT_ISOLATE										BUILD:SKIP
w18:35	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			9	3	4	
w18:434	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	11	2	4	
w18:435	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n3	5	1	4	
w18:438	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n12		8	1	5	
w18:458	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n4,n3	0	0	3	
w18:479	2	CANT_ISOLATE										BUILD:SKIP
w18:516	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	6		n5,n4,n3	9	7	4	
w18:527	2	CANT_ISOLATE										BUILD:SKIP
w18:636	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			11	4	4	
w18:689	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			2	0	5	
w18:752	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n3	4	4	3	
w19:116	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	5		n1,n2,n0	5	5	2	
w19:19	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	0	0	5	
w19:198	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n8		3	2	3	
w19:223	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			10	2	4	
w19:262	2	CANT_ISOLATE										BUILD:SKIP
w19:286	0	CANT_ISOLATE										BUILD:SKIP
w19:305	0	CANT_ISOLATE										BUILD:SKIP
w19:324	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	5		n8,n7,n4	8	5	2	
w19:329	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			7	3	4	
w19:33	2	CANT_ISOLATE										BUILD:SKIP
w19:347	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	6	2	3	
w19:399	3	CANT_ISOLATE										BUILD:SKIP
w19:444	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			7	1	5	
w19:517	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n4		9	2	4	
w19:548	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n1,n2	8	3	3	
w19:555	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n10		14	5	4	
w19:626	1	CANT_ISOLATE										BUILD:SKIP
w19:680	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		10	3	4	
w19:684	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			9	3	6	
w19:692	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n3		9	4	4	
w19:708	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n3		6	3	5	
w19:73	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n0,n2	1	1	2	
w19:766	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	6	1	3	
w19:81	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2	3	4	4	
w19:9	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			3	0	5	
w1:0	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n5	2	0	4	
w1:121	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n5	0	0	4	
w1:141	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			8	4	4	
w1:197	1	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			4	0	5	
w1:233	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n2,n0	9	3	4	
w1:238	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	9	2	4	
w1:276	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			2	0	4	
w1:287	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		12	4	5	
w1:294	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		8	3	4	
w1:309	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n0,n1	0	0	4	
w1:350	3	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n10	7			15	9	5	
w1:365	0	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n5	4			0	1	4	
w1:439	0	OPERATOR	CONE_LOCAL	OPERATOR	n6	5			8	7	2	
w1:476	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n9		8	2	3	
w1:489	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		4	1	6	
w1:518	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			9	1	5	
w1:536	3	CANT_ISOLATE										BUILD:SKIP
w1:560	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			8	6	3	
w1:583	1	CANT_ISOLATE										BUILD:SKIP
w1:597	0	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n6	4			5	3	2	
w1:657	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		9	5	4	
w1:692	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	0	0	4	
w1:707	2	CANT_ISOLATE										BUILD:SKIP
w20:111	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n0	2	1	5	
w20:142	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		11	4	6	
w20:230	2	CANT_ISOLATE										BUILD:SKIP
w20:256	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			5	2	5	
w20:277	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			3	2	3	
w20:324	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		5	0	3	
w20:329	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	6		n6,n2,n4,n7,n5,n0	7	4	5	
w20:330	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	5			3	3	4	
w20:350	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		7	4	5	
w20:36	0	POISON										native-crashed 6x during localization
w20:39	2	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			4	3	3	
w20:475	1	CANT_ISOLATE										BUILD:SKIP
w20:491	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		6	0	3	
w20:543	1	CANT_ISOLATE										BUILD:SKIP
w20:546	0	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			13	4	2	
w20:548	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n0	0	0	5	
w20:564	1	POISON										native-crashed 6x during localization
w20:668	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n5,n3	0	0	3	
w20:699	1	CANT_ISOLATE										BUILD:SKIP
w20:750	0	INCONCLUSIVE	INCONCLUSIVE		n2				1	0	5	
w20:762	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n10		14	6	3	
w20:781	0	POISON										native-crashed 6x during localization
w21:141	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n3	8	3	3	
w21:180	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	10	3	4	
w21:186	1	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n5	1			8	2	4	
w21:219	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		5	1	4	
w21:234	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			6	2	4	
w21:274	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			9	3	5	
w21:293	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n9		14	6	2	
w21:379	2	CANT_ISOLATE										BUILD:SKIP
w21:434	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		4	3	4	
w21:490	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n2		6	1	5	
w21:563	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n0,n1	0	0	5	
w21:607	2	CANT_ISOLATE										BUILD:SKIP
w21:619	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			6	1	5	
w21:627	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			11	5	4	
w21:648	2	CANT_ISOLATE										BUILD:SKIP
w21:734	1	CANT_ISOLATE										BUILD:SKIP
w21:8	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			6	2	4	
w22:257	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n2,n3,n0	0	3	3	
w22:288	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			9	4	5	
w22:313	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			1	0	4	
w22:369	4	CANT_ISOLATE										BUILD:SKIP
w22:564	0	CANT_ISOLATE										BUILD:SKIP
w22:602	2	OPERATOR	CONE_LOCAL	OPERATOR	n8	4			2	2	5	
w22:623	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n7		10	4	4	
w22:684	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	4			8	3	4	
w22:723	0	INCONCLUSIVE	CONE_LOCAL	INCONCLUSIVE	n1	1			3	2	5	
w22:81	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n0,n3	3	3	4	
w23:117	4	CANT_ISOLATE										BUILD:SKIP
w23:132	1	CANT_ISOLATE										BUILD:SKIP
w23:203	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n3		11	6	4	
w23:235	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	6		n1,n3	0	0	4	
w23:242	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n1,n0	0	0	4	
w23:351	3	CANT_ISOLATE										BUILD:SKIP
w23:362	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n2	5	3	4	
w23:473	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	5	0	5	
w23:488	0	CANT_ISOLATE										BUILD:SKIP
w23:621	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			10	6	5	
w23:622	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n9		10	3	3	
w23:631	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			8	2	4	
w23:651	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		7	3	3	
w23:75	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			15	4	5	
w23:771	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n9		8	7	3	
w23:9	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	4	0	4	
w24:129	4	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	2		n4	2	1	6	
w24:150	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		7	2	5	
w24:208	1	OPERATOR	CONE_LOCAL	OPERATOR	n8	7			6	4	2	
w24:230	1	CANT_ISOLATE										BUILD:SKIP
w24:249	1	CANT_ISOLATE										BUILD:SKIP
w24:275	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n9		n8		7	2	5	
w24:279	3	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			10	4	6	
w24:302	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n4		11	5	4	
w24:364	2	POISON										native-crashed 6x during localization
w24:439	0	CANT_ISOLATE										BUILD:SKIP
w24:446	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		5	2	5	
w24:464	4	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n11	7		n8,n9,n10,n7	7	5	5	
w24:604	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		10	1	5	
w24:624	3	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			7	3	5	
w24:642	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		3	3	4	
