status	job	reason	graph
MISMATCH	w0:498	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=squeeze_copy.dim(L0,·)
CRASH	w0:5	executor process died (native abort)	n0*=mul.out(L0,L1,·)
CRASH	w0:499	executor process died (native abort)	n0*=pow.Tensor_Scalar_out(L0,·,·)
CRASH	w0:501	executor process died (native abort)	n0*=linear(L0,L1,·)
CRASH	w0:508	executor process died (native abort)	n0*=bmm.out(L0,L1,·)
CRASH	w0:51	executor process died (native abort)	n0*=rsub.Scalar(L0,·,·)
CRASH	w0:511	executor process died (native abort)	n0*=sigmoid.out(L0,·)
CRASH	w0:525	executor process died (native abort)	n0*=div.Scalar(L0,·)
CRASH	w0:528	executor process died (native abort)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w0:531	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
CRASH	w0:530	executor process died (native abort)	n0*=div.out(L0,L1,·)
SKIP	w0:559	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
CRASH	w0:55	executor process died (native abort)	n0*=sigmoid.out(L0,·)
CRASH	w0:565	executor process died (native abort)	n0*=fill.Scalar(L0,·)
MISMATCH	w0:622	out[0] max|delta|=6.711e+07 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w0:624	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter_add.out(L0,·,L1,L2,·)
CRASH	w0:626	executor process died (native abort)	n0*=mean.dtype_out(L0,·,·)
CRASH	w0:614	executor process died (native abort)	n0*=mean(L0,·)
CRASH	w0:629	executor process died (native abort)	n0*=constant_pad_nd(L0,·,·)
CRASH	w0:652	executor process died (native abort)	n0*=relu(L0)
MISMATCH	w0:666	out[0] non-finite mismatch (nan/inf positions differ)	n0*=grid_sampler_2d(L0,L1,·,·,·)
CRASH	w0:671	executor process died (native abort)	n0*=glu.out(L0,·,·)
CRASH	w0:675	executor process died (native abort)	n0*=squeeze_copy.dims(L0,·)
MISMATCH	w0:701	out[0] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w0:715	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad1d.out(L0,·,·)
CRASH	w0:72	executor process died (native abort)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
CRASH	w0:736	executor process died (native abort)	n0*=bmm.out(L0,L1,·)
CRASH	w0:74	executor process died (native abort)	n0*=div.out(L0,L1,·)
CRASH	w0:753	executor process died (native abort)	n0*=div.Scalar(L0,·)
CRASH	w0:756	executor process died (native abort)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
CRASH	w0:758	executor process died (native abort)	n0*=div.out(L0,L1,·)
CRASH	w0:769	executor process died (native abort)	n0*=mul.Scalar(L0,·)
SKIP	w0:759	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
SKIP	w0:9	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad2d.out(L0,·,·)
MISMATCH	w1:105	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Tensor_out(L0,L1,·)
MISMATCH	w1:114	out[0] max|delta|=7.295e-01 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w1:117	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
MISMATCH	w1:129	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=pixel_shuffle(L0,·)
SKIP	w1:145	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w1:156	out[0] non-finite mismatch (nan/inf positions differ)	n0*=rsqrt.out(L0,·)
CRASH	w1:17	executor process died (native abort)	n0*=permute_copy(L0,·)
MISMATCH	w1:201	out[0] max|delta|=5.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Scalar(L0,·)
CRASH	w1:190	executor process died (native abort)	n0*=neg.out(L0,·)
CRASH	w1:212	executor process died (native abort)	n0*=mean.dtype_out(L0,·,·)
CRASH	w1:21	executor process died (native abort)	n0*=eq.Tensor_out(L0,L1,·)
SKIP	w1:20	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad3d.out(L0,·,·)
CRASH	w1:237	executor process died (native abort)	n0*=select_copy.int(L0,·,·)
CRASH	w1:244	executor process died (native abort)	n0*=tanh.out(L0,·)
CRASH	w1:245	executor process died (native abort)	n0*=permute_copy(L0,·)
CRASH	w1:249	executor process died (native abort)	n0*=eq.Tensor_out(L0,L1,·)
SKIP	w1:248	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad3d.out(L0,·,·)
CRASH	w1:257	executor process died (native abort)	n0*=glu.out(L0,·,·)
CRASH	w1:261	executor process died (native abort)	n0*=squeeze_copy.dims(L0,·)
CRASH	w1:27	executor process died (native abort)	n0*=convolution(L0,L1,·,·,·,·,·,·,·)
CRASH	w1:277	executor process died (native abort)	n0*=view_copy(L0,·)
MISMATCH	w1:284	out[0] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w1:287	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w1:279	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad2d.out(L0,·,·)
SKIP	w1:299	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter.src_out(L0,·,L1,L2,·)
CRASH	w1:288	executor process died (native abort)	n0*=div.out_mode(L0,L1,·,·)
SKIP	w1:301	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad1d.out(L0,·,·)
CRASH	w1:313	executor process died (native abort)	n0*=pow.Tensor_Scalar_out(L0,·,·)
CRASH	w1:322	executor process died (native abort)	n0*=bmm.out(L0,L1,·)
MISMATCH	w1:333	out[0] max|delta|=4.000e+00 (rtol=0.01 atol=0.001)	n0*=remainder.Tensor_out(L0,L1,·)
SKIP	w1:345	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
SKIP	w1:373	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w1:379	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=fill.Scalar(L0,·)
CRASH	w1:412	executor process died (native abort)	n0*=mm.out(L0,L1,·)
SKIP	w1:438	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter_add.out(L0,·,L1,L2,·)
CRASH	w1:414	executor process died (native abort)	n0*=full.out(·,·,·)
CRASH	w1:443	executor process died (native abort)	n0*=constant_pad_nd(L0,·,·)
CRASH	w1:444	executor process died (native abort)	n0*=expand_copy(L0,·,·)
MISMATCH	w1:436	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w1:450	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)	n0*=prod(L0,·)
CRASH	w1:46	executor process died (native abort)	n0*=roll(L0,·,·)
CRASH	w1:466	executor process died (native abort)	n0*=relu(L0)
CRASH	w1:472	executor process died (native abort)	n0*=tanh.out(L0,·)
CRASH	w1:477	executor process died (native abort)	n0*=eq.Tensor_out(L0,L1,·)
CRASH	w1:485	executor process died (native abort)	n0*=glu.out(L0,·,·)
CRASH	w1:489	executor process died (native abort)	n0*=squeeze_copy.dims(L0,·)
CRASH	w1:49	executor process died (native abort)	n0*=view_copy(L0,·)
CRASH	w1:505	executor process died (native abort)	n0*=view_copy(L0,·)
MISMATCH	w1:512	out[0] max|delta|=3.459e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w1:515	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
CRASH	w1:516	executor process died (native abort)	n0*=div.out_mode(L0,L1,·,·)
SKIP	w1:529	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad1d.out(L0,·,·)
SKIP	w1:507	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad2d.out(L0,·,·)
MISMATCH	w1:561	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Tensor_out(L0,L1,·)
SKIP	w1:573	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
SKIP	w1:601	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
CRASH	w1:534	executor process died (native abort)	n0*=copy(L0,L1,·)
MISMATCH	w1:664	out[0] max|delta|=2.306e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
MISMATCH	w1:685	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=pixel_unshuffle(L0,·)
SKIP	w1:704	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad3d.out(L0,·,·)
MISMATCH	w1:730	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=roll(L0,·,·)
SKIP	w1:735	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad2d.out(L0,·,·)
MISMATCH	w1:743	out[0] max|delta|=6.918e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
CRASH	w1:713	executor process died (native abort)	n0*=glu.out(L0,·,·)
MISMATCH	w1:749	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)	n0*=sum.IntList_out(L0,·,·,·,·)
CRASH	w1:733	executor process died (native abort)	n0*=view_copy(L0,·)
CRASH	w1:746	executor process died (native abort)	n0*=hardtanh(L0,·,·)
CRASH	w1:768	executor process died (native abort)	n0*=squeeze_copy.dim(L0,·)
CRASH	w1:773	executor process died (native abort)	n0*=zeros.out(·,·)
CRASH	w1:776	executor process died (native abort)	n0*=gelu.out(L0,·,·)
CRASH	w1:778	executor process died (native abort)	n0*=bmm.out(L0,L1,·)
CRASH	w1:771	executor process died (native abort)	n0*=linear(L0,L1,·)
SKIP	w10:112	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad1d.out(L0,·,·)
MISMATCH	w10:12	out[0] max|delta|=8.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Scalar(L0,·)
SKIP	w10:156	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
MISMATCH	w10:153	out[0] max|delta|=4.257e-01 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w10:184	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
SKIP	w10:21	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter_add.out(L0,·,L1,L2,·)
CRASH	w10:197	executor process died (native abort)	n0*=t_copy(L0)
CRASH	w10:190	executor process died (native abort)	n0*=fill.Scalar(L0,·)
CRASH	w10:211	executor process died (native abort)	n0*=_softmax.out(L0,·,·,·)
CRASH	w10:223	executor process died (native abort)	n0*=mm.out(L0,L1,·)
CRASH	w10:232	executor process died (native abort)	n0*=slice_copy.Tensor(L0,·,·,·,·)
CRASH	w10:225	executor process died (native abort)	n0*=full.out(·,·,·)
CRASH	w10:254	executor process died (native abort)	n0*=constant_pad_nd(L0,·,·)
CRASH	w10:26	executor process died (native abort)	n0*=constant_pad_nd(L0,·,·)
CRASH	w10:265	executor process died (native abort)	n0*=native_layer_norm(L0,·,·,·,·)
CRASH	w10:27	executor process died (native abort)	n0*=expand_copy(L0,·,·)
CRASH	w10:262	executor process died (native abort)	n0*=split_with_sizes_copy(L0,·,·)
MISMATCH	w10:284	out[0] max|delta|=4.295e+09 (rtol=0.0 atol=0.0)	n0*=permute_copy(L0,·)
CRASH	w10:283	executor process died (native abort)	n0*=tanh.out(L0,·)
CRASH	w10:294	executor process died (native abort)	n0*=convolution(L0,L1,·,·,·,·,·,·,·)
MISMATCH	w10:299	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w10:280	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter.value_out(L0,·,L1,·,·)
MISMATCH	w10:313	out[0] max|delta|=3.096e+00 (rtol=0.01 atol=0.001)	n0*=roll(L0,·,·)
MISMATCH	w10:326	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w10:359	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w10:381	out[0] max|delta|=1.042e+00 (rtol=0.01 atol=0.001)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w10:40	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=pixel_unshuffle(L0,·)
CRASH	w10:389	executor process died (native abort)	n0*=arange.out(·,·)
CRASH	w10:396	executor process died (native abort)	n0*=pixel_shuffle(L0,·)
CRASH	w10:423	executor process died (native abort)	n0*=rsqrt.out(L0,·)
SKIP	w10:412	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
CRASH	w10:439	executor process died (native abort)	n0*=_softmax.out(L0,·,·,·)
MISMATCH	w10:422	out[0] max|delta|=3.000e+00 (rtol=0.0 atol=0.0)	n0*=pixel_unshuffle(L0,·)
CRASH	w10:451	executor process died (native abort)	n0*=mm.out(L0,L1,·)
CRASH	w10:457	executor process died (native abort)	n0*=neg.out(L0,·)
CRASH	w10:467	executor process died (native abort)	n0*=mean(L0,·)
MISMATCH	w10:475	out[0] max|delta|=2.882e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
CRASH	w10:48	executor process died (native abort)	n0*=select_copy.int(L0,·,·)
CRASH	w10:469	executor process died (native abort)	n0*=transpose_copy.int(L0,·,·)
MISMATCH	w10:518	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=prod.int_out(L0,·,·,·,·)
CRASH	w10:516	executor process died (native abort)	n0*=eq.Tensor_out(L0,L1,·)
CRASH	w10:524	executor process died (native abort)	n0*=glu.out(L0,·,·)
CRASH	w10:527	executor process died (native abort)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w10:541	out[0] max|delta|=3.593e+00 (rtol=0.01 atol=0.001)	n0*=roll(L0,·,·)
SKIP	w10:546	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad2d.out(L0,·,·)
MISMATCH	w10:554	out[0] max|delta|=2.147e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w10:566	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter.src_out(L0,·,L1,L2,·)
SKIP	w10:568	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad1d.out(L0,·,·)
MISMATCH	w10:607	out[0] max|delta|=3.999e-01 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
SKIP	w10:640	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w10:664	out[0] max|delta|=1.280e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_right_shift.Tensor_Scalar(L0,·)
CRASH	w10:695	executor process died (native abort)	n0*=mean(L0,·)
SKIP	w10:705	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter_add.out(L0,·,L1,L2,·)
CRASH	w10:68	executor process died (native abort)	n0*=glu.out(L0,·,·)
MISMATCH	w10:711	out[0] max|delta|=4.295e+09 (rtol=0.0 atol=0.0)	n0*=expand_copy(L0,·,·)
CRASH	w10:710	executor process died (native abort)	n0*=constant_pad_nd(L0,·,·)
CRASH	w10:72	executor process died (native abort)	n0*=squeeze_copy.dims(L0,·)
MISMATCH	w10:724	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=pixel_unshuffle(L0,·)
CRASH	w10:707	executor process died (native abort)	n0*=mean.dtype_out(L0,·,·)
CRASH	w10:732	executor process died (native abort)	n0*=select_copy.int(L0,·,·)
SKIP	w10:743	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad3d.out(L0,·,·)
CRASH	w10:744	executor process died (native abort)	n0*=eq.Tensor_out(L0,L1,·)
CRASH	w10:752	executor process died (native abort)	n0*=glu.out(L0,·,·)
CRASH	w10:769	executor process died (native abort)	n0*=roll(L0,·,·)
MISMATCH	w10:779	out[0] max|delta|=8.053e+08 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w10:98	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w100:116	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w100:140	out[0] max|delta|=6.400e+01 (rtol=0.0 atol=0.0)	n0*=bitwise_right_shift.Tensor_Scalar(L0,·)
CRASH	w100:17	executor process died (native abort)	n0*=roll(L0,·,·)
CRASH	w100:171	executor process died (native abort)	n0*=mean(L0,·)
CRASH	w100:161	executor process died (native abort)	n0*=neg.out(L0,·)
CRASH	w100:183	executor process died (native abort)	n0*=mean.dtype_out(L0,·,·)
SKIP	w100:219	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad3d.out(L0,·,·)
SKIP	w100:22	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad2d.out(L0,·,·)
CRASH	w100:20	executor process died (native abort)	n0*=view_copy(L0,·)
CRASH	w100:215	executor process died (native abort)	n0*=tanh.out(L0,·)
CRASH	w100:228	executor process died (native abort)	n0*=glu.out(L0,·,·)
CRASH	w100:231	executor process died (native abort)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w100:232	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=squeeze_copy.dims(L0,·)
CRASH	w100:226	executor process died (native abort)	n0*=convolution(L0,L1,·,·,·,·,·,·,·)
MISMATCH	w100:258	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
CRASH	w100:245	executor process died (native abort)	n0*=roll(L0,·,·)
CRASH	w100:259	executor process died (native abort)	n0*=div.out_mode(L0,L1,·,·)
MISMATCH	w100:27	out[0] max|delta|=5.765e+17 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
CRASH	w100:283	executor process died (native abort)	n0*=squeeze_copy.dim(L0,·)
MISMATCH	w100:30	out[0] max|delta|=6.918e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w100:3	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w100:304	out[0] max|delta|=3.000e+00 (rtol=0.01 atol=0.001)	n0*=remainder.Tensor_out(L0,L1,·)
SKIP	w100:316	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
SKIP	w100:344	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
CRASH	w100:414	executor process died (native abort)	n0*=constant_pad_nd(L0,·,·)
CRASH	w100:428	executor process died (native abort)	n0*=pixel_unshuffle(L0,·)
SKIP	w100:44	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad1d.out(L0,·,·)
CRASH	w100:437	executor process died (native abort)	n0*=relu(L0)
CRASH	w100:454	executor process died (native abort)	n0*=convolution(L0,L1,·,·,·,·,·,·,·)
CRASH	w100:456	executor process died (native abort)	n0*=glu.out(L0,·,·)
SKIP	w100:478	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad2d.out(L0,·,·)
CRASH	w100:476	executor process died (native abort)	n0*=view_copy(L0,·)
MISMATCH	w100:486	out[0] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w100:500	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad1d.out(L0,·,·)
CRASH	w100:505	executor process died (native abort)	n0*=copy(L0,L1,·)
CRASH	w100:506	executor process died (native abort)	n0*=stack(·,·)
CRASH	w100:511	executor process died (native abort)	n0*=squeeze_copy.dim(L0,·)
CRASH	w100:49	executor process died (native abort)	n0*=copy(L0,L1,·)
CRASH	w100:519	executor process died (native abort)	n0*=gelu.out(L0,·,·)
CRASH	w100:514	executor process died (native abort)	n0*=linear(L0,L1,·)
SKIP	w100:544	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
SKIP	w100:572	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w100:596	out[0] max|delta|=1.280e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_right_shift.Tensor_Scalar(L0,·)
CRASH	w100:617	executor process died (native abort)	n0*=neg.out(L0,·)
CRASH	w100:65	executor process died (native abort)	n0*=bmm.out(L0,L1,·)
SKIP	w100:675	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=replication_pad3d.out(L0,·,·)
CRASH	w100:68	executor process died (native abort)	n0*=sigmoid.out(L0,·)
CRASH	w100:684	executor process died (native abort)	n0*=glu.out(L0,·,·)
